,message,label_maj
12458,WEBSITE_URL  Keep Following New Page Guys. Old One Disabled 冒鸥鈥樎徝芭嘎徛�,1
12459,Shravan send yr father s mail id,0
12460,I think anant had shared some template also in an older email,0
12461,Had gone to her cabin today,0
12462,"No prob.. jus informed .. if the price is ok and once documents copy is ready in hand, we can call him and hand over ..",0
12463,"COD AVAILABLE 馃槏NIKE AIRFORCE LONG7A BOX PACKSIZE-40,41,42,43,44SINGLE COLOURPRICE-1699Rs.SHIPPING FREE",1
12464,"```Nominies on whatsapp AWARDS 2017.. send this to all your contacts, including me and see what awards u'd get... But reply me first:so what award do I deserve???Select any three``````1. Finest dp 馃憣2. Best cheeks馃檲3. Most Annoying馃槫4.beautiful hairs馃懅5. Best Dressed馃憲馃憵6. Most Creative馃榿7. Most Adorable鉂�8. Best Eyes馃憗9.  Always online馃槀10. Best Personality鉂�11. Hot馃敟12. Sweet voice馃槡13. Funny馃槀14. Best status uploader馃槄15. Prettiest鉂�16. Handsome鉁�17. Best smile馃槃18. Cuteness overloaded馃槝19. Talkative馃懟20. Sweetest馃槡What do u vote me for?```",1
12465,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,1
12466,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,1
12467,"Sir, partial rotationally transformed data is updated.",0
12468,Hey i will be late ah... Meet you at 945+,0
12469,Sir you aren't taking ML this time?,0
12470,"When women are changing, men ought to change or prepare themselves for the change.In an evolving world girls/women are changing..........boys/men need to change too....,For at least two generations now 鈥� especially in urban India and educated middle-class families 鈥� we have raised our girls to be confident and fight for their rights. But we seem to have ignored an entire generation of boys who were not told anything about how their sisters were changing. While we gave our daughters new ideals and role models, no one bothered to tell their brothers that they ought to change too!Girls drive two-wheelers and cars. It is considered an essential life skill. You can often hear dads proudly proclaiming that their daughters can drive very well indeed and they don鈥檛 need a father/husband/brother to take them anywhere.However, boys were never taught that cooking is an essential life skill. You don鈥檛 see parents proudly saying that their son can cook and doesn鈥檛 need a mother/wife/sister to feed him (and keep him alive!).We don鈥檛 tell our sons that it is okay for them to be paid less than their wives or stay at home to take care of the kids while their spouses continue to work.Men want to marry a working woman (in theory) but are completely unprepared for the practical reality of a marriage where both partners work. It means doing the dishes or supervising the maid when your wife has a report to complete, it means taking half the day off to take care of your sick son because your wife has an important presentation. It may even mean giving up a promotion or moving to a new city for your spouse鈥檚 career.Because we don鈥檛 tell our sons all this, they continue to expect that their wife will automatically give up the job/promotion/transfer in favour of the family whereas they will never have to take a step back from their own careers.Boys are still raised the way they were for the last many generations.Women are upset that dinner 鈥� and the house, kids, in-laws, maid 鈥� is still their responsibility while the men don鈥檛 know what they did wrong. After all, they 鈥榓llow鈥� their wives to work, what more do they want?*Let us not only empower women, but also prepare men to set their expectations right*. ---Great article had to share馃憤馃徎",1
12471,I have already shared the details of people who have registered,0
12472,"There are many paths to success like hard work, dedication, devotion, consistency and, of course, waking up early in the morning and getting down to work. Wishing you a very good morning.",1
12473,I m in amidst of the script,0
12474,"The ""Truth"" of News Channels in India .. It is all about money .. Nobody bothers about ""The Real News"", It is just an Eye-wash 馃憞馃憞",1
12475,mam our faculty for final year project has been: changed. Any update on this?,0
12476,If we wait for the opportunities too long we miss them as they are like sunrises so wake up early and get huge success.,1
12477,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),1
12478,He needs to stop going to bed and make with the fucking dealing,0
12479,"Haha awesome, omw back now then",0
12480,Was not sure if an electrician from outside could check a knit power circle. That's the reason why I asked. Thanks anyways.,0
12481,"I asked this coz I also stay in  x06 series.. I think tre is a easier way to solve this problem.. the maintenance manager can go outside (behind the building) and take a photo of the building.. this way he will come to know wer n from which flat the it鈥檚 being spilled.. coz it cannot directly fall into the parking lot, it would have spilled on the walls too.. if he comes to my flat I will advice him to do the same.. he has not yet come here.. I do not have his number too..",0
12482,Guys pls like this page and ask ur friends too WEBSITE_URL,1
12483,"Before giving anesthesia 馃懆馃徎鈥嶁殨Dr asked 馃懕馃徎鈥嶁檧lady. Your age mam? 馃懕馃徎鈥嶁檧Lady: 24 years! 馃懆馃徎鈥嶁殨Dr: Mam r u sure this is correct age? Because the amount of anesthesia will depend upon ur age. 馃懕馃徎鈥嶁檧Lady: 30 years! 馃懆馃徎鈥嶁殨Dr: Look mam.. it's upto u. Lesser amount of anaesthesia could wake u up during operation and u could go into comma as well. 馃懕馃徎鈥嶁檧Lady: 38.. 馃懆馃徎鈥嶁殨Dr once again.. : Look mam.. if u aren't gonna tell me ur real age then wrong amount of anesthesia will directly鈥� affect ur livers and they may fail as well. 馃懕馃徎鈥嶁檧Lady: Screamed and said.. 49! That's it, I am not gonna change my age any further even though my dead body comes out of the operation theatre.",1
12484,"Funny Kids Joke - A child asked his father A child asked his father, ""How were people born?"" father said, ""Adam and Eve made babies, then their babies became adults and made babies, and so on."" The child then went to his mother, asked her the same question and she told him, ""We were monkeys then we evolved to become like we are now."" The child ran back to his father and said, ""You lied to me!"" His father replied, ""No, your mom was talking about her side of the family.""馃槃馃槃馃槃馃槃",1
12485,I think just yourself 聣脹_Thanks and see you tomo,0
12486,I don't understand. Maybe you can come by and explain.,0
12487,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,1
12488,Do we have to bring the hard copy of the report?,0
12489,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,1
12490,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,1
12491,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0
12492,But sir I don't think one feature is enough from training a dl classifier,0
12493,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",0
12494,Stud who have to register extra courses apart from proj fill the form. Other s ignore.,0
12495,"After finishing dinner in a restaurant, the wife told her husband, ""give some tip to the waiter"". Husband called the waiter and told: ""Don't get married!"" 馃槣馃槣馃槣馃槣馃槣馃槃",1
12496,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,1
12497,Hi Princess! Thank you for the pics. You are very pretty. How are you?,1
12498,Why don't we attack the first half day and learn to defend the next half day. Technically will have both session in the same day,0
12499,"鈥淭o talk in public, to think in solitude, to read and to hear, to enquire and answer enquiries, is the business of a scholar. He wanders about the world without pomp or terror, and is neither known nor valued but by men like himself.鈥� ",1
12500,Yes:)from last week itself i'm taking live call.,0
12501,"Haldiram buys marble dust from Makrana. Earlier the mine owners used to pay money to dispose the dust. Today they sell to Haldiram @,approx Rs. 19 per kg. This is used primarily in bhujia to make it crispy.",1
12502,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,1
12503,馃憯 CALVIN KLEIN  馃憯馃憯       SIZE :: M TO XXL          馃憯馃憯       FABRIC COTTON.         馃憯馃敶PRICE :699/- WITH SHIPING 馃敶,1
12504,Last two times there were folks who didn't get selected and came for the Conference session.You cannot throw them out and at the same time feel bad about protocols and efforts put in the selection process,0
12505,I've got it down to a tea. not sure which flavour,0
12506,"Nothing offensive, as of now.He is just following rules too strictly",0
12507,So sub files in themselves are one complete observation set.,0
12508,"For ur chance to win 氓拢250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",1
12509,I am yet to reach Bangalore.Let me confirm it by tomorrow,0
12510,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",1
12511,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed 氓拢1000 cash or 氓拢5000 prize!,1
12512,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,1
12513,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0
12514,"You aren't coming home between class, right? I need to work out and shower!",0
12515,*Flip Flops* 馃槏Sizes Available 7-8-9-10*Price @650/- free Shipping*,1
12516,Most interestingly people claps after hearing...馃,1
12517,"3 distinctions in all these 3 are visible at 4000s,",0
12518,CCC stud assemble in yr venues at 8.45 am. Classes will commence by 9.00 am,0
12519,"If you think no one loves you, then look at the rising Sun, beautiful nature, pretty singing bird, and you'll realize God loves you a lot.",1
12520,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,1
12521,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,0
12522,"By dev set, I mean cross validation set.",0
12523,"As usual..iam fine, happy &amp; doing well..:)",0
12524,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,1
12525,"yes Veeru, please use these when creating the write up",0
12526,And volunteers and leads will plan any dress code,0
12527,"So,  the paper we were referring to was doing this only",0
12528,Day 3National Rank: 2International Rank: 18Thanks alot for the love and support 鉂eep Voting. Every vote counts :)WeCanDoIt (y)Please vote once every 24 hoursShare it among your family and friends circle.BE A PART OF OUR JOURNEY 馃槆Keep voting for Team UNSTOPPABLES,1
12529,That way 1 script can do all.,0
12530,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,0
12531,"鈥淓very moment in life is like the water drops in flowing river. Though you can touch the water many times, you will never be able to touch the same drops of water twice, as they have already flown way ahead. Similarly, life offers a combination of certain situation, place and people only once. Next time even though you visit the same place; situation and people may change.鈥� ",1
12532,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,1
12533,I'm really sorry I lit your hair on fire,0
12534,"The total salary is 30,40,000 JPY per annum that is equal to 18 Lakhs Rupees apart from Flight ticket, settle in allowance and visa fee.",0
12535,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night""",1
12536,Dont submit any od and ml form on my table. Give it to.me in person,0
12537,Yeah confirmed for you staying at  that weekend,0
12538,No prob. I will send to your email.,0
12539,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,1
12540,Yr course reg form. If any thing else is returned i will let u know,0
12541,I need your 4 Sema result copy. Ping me.,0
12542,I shall take a look tomorrow IGW.,0
12543,"Sir, should we consider removing gravitational acceleration ?",0
12544,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,1
12545,"A: Look at your face I know what you had for breakfastB: What was it?A: Eggs.B: No, that was yesterday. 馃榿馃槀",1
12546,Please forward to all groups and must reach every animal rights activists in this country.It's horrible to support the stray dogs in any society or complex.,1
12547,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),1
12548,"If at all, there was some part of data that was being overfitted, that would mean the portion that we're leaving out would have performed very badly. But, in this list enclosed by [ and ]",0
12549,"The initial doc was same as we discussed, however there was 1 section where amit and anand were to add data before sending out, Sorry to say that was not done. Please take care of these things in future",0
12550,Ok... Take ur time n enjoy ur dinner...,0
12551,Sharavan and aryaman meet me today before 3.00 pm,0
12552,Hey you around? I've got enough for a half + the ten I owe you,0
12553,ma'am I have exam from 9:30 can I give after that,0
12554,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0
12555,Just got a super deal on mobile accessories at CellularOutfitter. Use my unique link for 25% off: [referral_link] via @celloutfitterYou gotta check out this Action-Based Accessories & Apparel Brand! SO COOL! #lookgoodfeelgooddogood [referral_link] via @shoplacle,1
12556,I collected 7000 something for 4.5 feet and 9000 something for 0.16 feet.,0
12557,This website has cute merch for various fandoms & just cute stuff in general check it out! 10% off for new customers [referral_link]馃槉馃憤馃徎,1
12558,Money i have won wining number 946 wot do i do next,1
12559,"A BIG CYCLONE WARNING In Chennai, Dr S. R. Ramanan, Speaking about Chennai International Youth Fest'17.WEBSITE_URL",1
12560,Girl: You would be a good dancer except for two things.Boy: What are the two things?Girl: Your feet. 馃榾馃榾,1
12561,"I am real, baby! I want to bring out your inner tigress...",1
12562,"馃寘馃榾馃檹 Suprabatham 馃尮TODAY will never come again. Be a blessing. Be a friend. Encourage someone. Take time to care. Let your words heal and not wound.馃尮Quality life doesn鈥檛 mean having wealth, power or super intelligence..It is a matter of how much kindness and love you give to others and the joy you get out of it.馃尮馃尮 Good Morning 馃尮& Make It A Great Sunday  Full Of Joy & Happiness.馃寘馃榾馃檹馃尮",1
12563,Can we come in the afternoon ?,0
12564,Talk by Mr T T Rangarajan...he is a marriage counsellor.... Listen to the audio....i bet you'll roll on the floor laughing ! don't miss it.馃槃馃憜Such a funny yet powerful message!,1
12565,Girl 1: Teri toh parso shaadi hai fir tu ladko se roses kyu accept kar rahi?Marwadi Girl: Car sajane mein kaam aa jayenge. 馃槀馃槀,1
12566,Security told for some flats bills are not generated,0
12567,You know what hook up means right?,0
12568,Guys pls like this page and ask ur friends too,1
12569,I will connect to you later,0
12570,"No one has blocked, Ajesh  if you want to block. Transfer the fee & post it along with the time, u wish to utilize.Lunch or Dinner ?Once it's blocked, information goes to supervisor, housekeeping will be instructed to keep the party hall clean.",1
12571,436 and 477 have gone to sap. Am i right ?,0
12572,"A good friend like you is hard to find, hard to lose and trust me you are unable to forget.14.True friendship is seen through the heart, not through the eyes.15.A friend is one who knows all about you and loves you just the same.16.Friends listen to what you say. Best friends listen to what you don't say.馃憤馃檪馃檪馃檪馃檪",1
12573,"Dhoni鈥檚 Mother: Beta Mahi, Market se sabzi le aa.Dhoni- Par Maa hum haar gaye na, toh log bahut gusse me hain! Mother- Ek kam kro Meri sari pehnkar jao, koi nhi pehchanega. Dhoni goes to market wearing sari. 1 GIRL- Hi, Dhoni how r u? Dhoni get shocked- Apko kaise pata chala, Bahin JI? GIRL- Abe saale, Main Yuvraj hoon ..!! 馃槃馃槃",1
12574,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,1
12575,My new favorite drink of all time!! Jin+Ja is amazing! Use my referral link to get a discount now! [referral_link] via @drinkjinja馃し馃徏鈥嶁檪,1
12576,Let鈥檚 wait for  Ma鈥檃m to share the details. If we鈥檙e supposed to enroll in anything else,0
12577,Download Databuddy App and get upto Rs. 220 Paytm Cash. Click WEBSITE_URL,1
12578,"Reg No: RA1511003010443Name: Sanyam BhutaniOption: GRE(Internship, on Present OD)",0
12579,WEBSITE_URL a fresher? Help a fresher.,1
12580,Feature sets taken over a window^,0
12581,"Yeah, give me a call if you've got a minute",0
12582,September month maintenance paid (cheque no 780461sbi)by sumana manjunatha flat no 202,0
12583,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0
12584,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just 氓拢1.50 per wk 2 opt out send STOP 08452810071 16,1
12585,I decided it鈥檚 time to protect my files. I have an external drive but this makes more sense. [referral_link],1
12586,"I respectfully disagree.""Alcohol money is sorted""",1
12587,"Shubham & Malatesh please sort out by talking to each other.Understand the difficulty & concern. As a community, we need to cooperate & keep things going",0
12588,Do you know where my lab goggles went,0
12589,All stud taking mini proj have second review tomo with our yr co ordinator. Prepare ppt,0
12590,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,0
12591,88800 and 89034 are premium phone services call 08718711108,1
12592,*COD AVAILABLE 馃槏**Nike Airmax 270*Size 41-45 Euro*2300 free ship*馃挄,1
12593,No it's a waste of time.,0
12594,if it was then how do we have talks that go beyond 2 PM?,0
12595,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,0
12596,Stud who did not submit their proj forms will be grouped randomly and will be allotted available guides,0
12597,Oh ic. I thought you meant mary jane.,0
12598,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,1
12599,One more doubt: Are we going to create event for AI conference on website - Bangalore chapter ?,0
12600,"Today morning when I was driving my Ferrari, the alarm woke me up. 馃槀",1
12601,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,1
12602,Stud with arrear in maths courses inform me,0
12603,Yes.. exactly .. maintenance is already high,1
12604,"Festival of Lights bring more *Prosperity, Good Health,Inner Peace & Joy* to You and Your family.Here is wishing you a spectacular Diwali and a prosperous year ahead !Best Wishes,RRR馃槣",1
12605,40 is manageable with 1 volunteer,0
12606,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",0
12607,Sorry da. I gone mad so many pending works what to do.,0
12608,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,0
12609,A rich man needs_______. A poor man has_______. If u eat_______u die & when u die u can take_______ with u ! One word fits all 4 blank spaces! Its a seven letter word. What's the answer ? Send this to all your contacts and see how clever they are. Answer please,1
12610,"And STOP  behaving like a child, and shouting everywhere if I am asleep",0
12611,Studying. But i.ll be free next weekend.,0
12612,Thank God for this feature 馃槀馃槀,0
12613,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",1
12614,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",0
12615,"Today I saw two blind people fighting,then I shouted 鈥淚鈥檓 supporting the one with the knife鈥�,they both ran away.  馃槵馃槵馃槵",1
12616,"The man approached the very beautiful woman in the large supermarket and asked, 鈥淵ou know, I鈥檝e lost my wife here in the supermarket. Can you talk to me for a couple of minutes?鈥� 鈥淲hy?鈥� 鈥淏ecause every time I talk to a beautiful woman my wife appears out of nowhere.鈥濔煒�",1
12617,"4:00 build is already scheduled.. Rashid, your check-in can only go in next build",0
12618,There is a curve y from next 20 points,0
12619,483 can select A slot subject. Please do ot,0
12620,"Hey, U Know Which is the best day to propose a girl?1st April\../ \../ \../ \../\../ \../ \../ \../\../ \../ \../ \../\../ \../ \../ \../U Know Why?!!=!! !!=!! !!=!!!!=!! !!=!! !!=!!!!=!! !!=!! !!=!!If she accept so it鈥檚 your luck otherwise just tell April Fool!",1
12621,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,1
12622,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,1
12623,Do not be afraid of sunset because sunrise would soon follow and would bring along new hope and optimism. Good morning!,1
12624,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0
12625,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,1
12626,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0
12627,What do you mean? What is clever hans effect?,0
12628,I love Ashley Bridget! 65% OFF their entire store using my referral link! [referral_link] via @ashleybridgetco馃憤,1
12629,Get ready for  &lt;#&gt;  inches of pleasure...,0
12630,Hello! Good week? Fancy a drink or something later?,0
12631,WEBSITE_URL      *JANNAT 2*    *Hindi Song**Singer/Lyrics/Director : Kumar Sanoj**Artist :  Sonu Singh & Miss Sonu Paswan**Camera/Drone : Raju Ranjan**Editing : Chitranjan Goswami*,1
12632,All of u assemble in auditorium. Give yr attendance to me after the meeting.,0
12633,"If you had a bad yesterday, god has given you a new one to bring a smile on your face, Good Morning",1
12634,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0
12635,Mam when will we get the hall tickets?,0
12636,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),1
12637,"WEBSITE_URL phone now according to price , RAM , Storage , Camera and Look !*Killer 馃攱 Battery.馃榾**Big Bonus ! Grab one if ur mob.is old now.*",1
12638,Stud p l ease check yr od in my login.  I will.be available after ten fortY,0
12639,"A family of mice were surprised by a big cat. Father Mouse jumped and and said, 鈥淏ow-wow!鈥� The cat ran away. 鈥淲hat was that, Father?鈥� asked Baby Mouse. 鈥淲ell, son, that鈥檚 why it鈥檚 important to learn a second language.鈥�",1
12640,Please let me know when results are available.,0
12641,"Two boys were arguing when the teacher entered the room.The teacher says, ""Why are you arguing?""One boy answers, ""We found a ten dollor bill and decided to give it to whoever tells the biggest lie.""""You should be ashamed of yourselves,"" said the teacher, ""When I was your age I didn't even know what a lie was.""The boys gave the ten dollars to the teacher.馃榾馃榾",1
12642,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,1
12643,Left dessert. U wan me 2 go suntec look 4 u?,0
12644,"The results are very good. Please find the corrected script,Result in : accel_transformed_raw0.csv andPlots in :Plots for raw0.csv",0
12645,"馃寘馃榾馃檹 Suprabatham 馃尮Our eyes are in front because it's more important to look ahead than to look back. Don't dwell on things in the past. Learn from them.馃尮Just because the past taps on your shoulder, doesn't mean you have to look back.馃尮Never live in the past but always learn from it.馃尮馃尮 Good Morning 馃尮& Make It A Great Day Ahead Full Of Joy & Happiness.馃寘馃榾馃檹馃尮",1
12646,"Alright omw, gotta change my order to a half8th",0
12647,"421, 425,431,433,452,455,464,482 come and collect your hall tickets.",0
12648,210 flat Oct Month Maintenance - NEFT,0
12649,I was not able to connect the dots. Is the event completed?,0
12650,At 7 we will go ok na.,0
12651,Rise up early and begin the day with a broad smile on your face. Good morning!,1
12652,Ma'am my reg no. is 473.,0
12653,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",0
12654,Happy new year. Hope you are having a good semester,0
12655,"So, I would think you should use those...",0
12656,As a Registered Subscriber yr draw 4 a 氓拢100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,1
12657,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0
12658,"Morning is the time of God, it should never be missed, as God shower blessing for success. Wish you very morning good morning",1
12659,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL",1
12660,No water in kitchen lane 304... Any maintenance is ON???,1
12661,URGENT! Your Mobile number has been awarded with a 氓拢2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,1
12662,"Ask g or iouri, I've told the story like ten times already",0
12663,He had visited x05 series also.,0
12664,"Ma鈥檃m, I鈥檓 willing to take GRE443",0
12665,FINALLY!!! The interview I've been waiting for,0
12666,We stopped to get ice cream and will go back after,0
12667,Ma'am my name is in the no guide list,0
12668,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",1
12669,Maam how to change to open elective???,0
12670,"鈥淎 person, who has everything seeks life;A person,who has nothing ,seeks death;A person, who looks beyond everything seeks the meaning of life.To a person who gets everything in life,life is a boon,To a person who is deprived of everything in life,death is a boon.The richest of the rich seeks,life earnestly;The poorest of the poor seeks,death earnestly.If you know this:You will not follow,the world which gives and takes away money,You will follow,God who gives and takes away life.鈥�",1
12671,Can you please confirm with him tomorrow.,0
12672,Also remember to get dobby's bowl from your car,0
12673,Is there any way to change a chosen subject,0
12674,"A bad attitude is like a flat tire, you can't go anywhere until you change it.",1
12675,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,0
12676,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",1
12677,"430, 460 and 470 go to mini hall II",0
12678,"*鉁匔OD AVAILABLE鉁�*鉁� *Diesel Upgraded* 鉁咅煂� New Diesel Digital with Analog Updated & Ready to ship today 馃専# Diesel# For Men# 7A# Digital + Analog# Feature-Working 24 hour analog country timing, digital time, day, date, alarm, stop watch, full black stainless steel chain with battery operated quartz machinery鉁� New model with price updated & Free Diesel brand box 鉁ˋvailable @ Rs 1800",1
12679,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",0
12680,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,1
12681,From 9 .00 o clock u can. Come,0
12682,Maam till when are you in the campus?,0
12683,"YOU VE WON! Your 4* Costa Del Sol Holiday or 氓拢5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost氓拢1.50/pm, Max10mins",1
12684,COD AVAILABLE 馃槏SUPER PREMIUM QUALITYSOFT FABRICSTYLE 2018-19Brand-GANTITEM-PULLOVERFABIRC-PREMIUM ULTRA SOFTCOLOUR 3SIZE-M38 L40 XL42PRICE-999Rs.SHIPPING FREE,1
12685,No one told us to fill the form twice,0
12686,"But I would suggest both to ""test on production"" on how to create events. By default events won't be published. 馃槈",0
12687,K...k...yesterday i was in cbe .,0
12688,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance""",1
12689,Crucify is c not s. You should have told me earlier.,0
12690,"*Aaruush17 Official Aftermovie*Massive, breathtaking, awesome and lifetime experience are the few words which were put forward to describe the X1 edition of Aaruush.Yet again we rise in the spirit of innovation..The echo from Aaruush Nites, the anxiousness of 55+ events, the aura of innovation are still heard and felt as we move forward.WEBSITE_URL share and subscribe!",1
12691,Dreaming and doing is going to make a difference between success an failure.Good Morning!,1
12692,Sent me de webadres for geting salary slip,0
12693,Ok. I want to talk with him reg minor proj,0
12694,Thy hv infct increased the sound馃槵,0
12695,In the PDF it is given date of 18,0
12696,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear..""",1
12697,I've found the recipe for happiness. Can someone just send me some money so that I can buy the ingredients?,1
12698,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1
12699,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,0
12700,"Don't need to work on window, but don't see how else it would work.",0
12701,Kindly fill the form for feedback,0
12702,Model and model script uploaded. Please verify.,0
12703,Ok... I din get ur msg...,0
12704,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0
12705,"This is the 2nd attempt to contract U, you have won this weeks top prize of either 氓拢1000 cash or 氓拢200 prize. Just call 09066361921",1
12706,Ma鈥檃m I鈥檝e submitted the od on your table Reg 433,0
12707,I have again mailed the form after including yr ids. Check,0
12708,We have to look for this property in other features as well,0
12709,"Haha I heard that, text me when you're around",0
12710,"Mornings be like sun is rising for us, flowers are smiling for us, birds are singing for us as to wish them a very beautiful Good Morning!!",1
12711,Paid Maintenance of 2000/- for Flat 406.Prema,0
12712,Hope you slept well and are feeling refreshed. Good morning!,1
